!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 15:17:22
!Source: Standard

BEGIN CH4_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
62938750,-32.327774,92.881233,-14.45574,169.30762,-74.616539,-61.466381,-68.030403,-68.004471,-14.452268,169.47035,-37.246208,100.19418,-66.353119,3.4164784,-73.636299,79.775787,-69.368652,102.03484,-63.273254,-74.286819,-0.012868842,-0.42132109,-61.503895,108.58724,-71.425903,-12.425855,-74.793121,88.528732,-65.937805,-115.85368,0.044353556,-0.30812362
63250000,-35.219131,88.66626,-14.507931,115.23847,-63.47789,70.674751,-67.488174,-21.23349,-14.480682,115.15063,-38.552509,65.02771,-70.153023,-152.9633,-74.51973,179.19736,-77.230064,137.14821,-74.380028,26.91201,-0.019222688,-0.45710295,-77.578712,-78.979469,-75.244843,-157.8829,-76.192337,-81.7547,-70.13237,-70.626587,0.032689717,-0.3803336
63561250,-37.167419,108.29523,-14.540771,61.23954,-68.573357,-62.220673,-65.889366,-99.802353,-14.530703,61.071651,-39.824806,35.492657,-70.906937,-21.99868,-81.617584,-87.684525,-67.17067,-113.37434,-72.231369,-170.84634,-0.021417189,-0.3873612,-76.272911,-47.981823,-67.931252,-24.256252,-69.54232,76.48735,-63.386307,121.89832,0.0412613,-0.34154323
63872500,-34.82259,122.94959,-14.567546,6.9965596,-68.771599,-101.71148,-68.005913,12.558507,-14.556322,7.2238355,-42.033745,-11.536208,-75.271774,104.14374,-73.684181,45.971996,-94.186218,57.656528,-72.450104,-102.59779,-0.020101083,-0.43561092,-62.589813,39.482086,-64.885315,-29.722811,-67.574181,-170.02063,-72.625763,-25.341274,0.037123408,-0.2785657
64183750,-32.367867,118.85506,-14.60089,-47.09515,-76.953247,179.66391,-67.361122,-168.42905,-14.592534,-46.953709,-43.528812,-64.854126,-69.098701,-70.363487,-69.634834,-84.448166,-67.416557,-119.30048,-78.583801,-124.92764,-0.030586109,-0.42416662,-72.967834,136.3782,-80.02597,-126.22523,-85.611382,-106.17088,-64.007393,-155.05249,0.038908854,-0.37224668
64495000,-31.397896,105.07147,-14.646755,-101.103,-62.290253,-73.953003,-69.487518,-172.81615,-14.643349,-101.2294,-43.053623,-145.04366,-72.140457,-133.92255,-72.619202,101.16492,-88.089745,115.4577,-70.350136,-5.0887017,-0.022848191,-0.42662328,-73.365181,-128.72095,-67.867302,48.147007,-71.003128,5.1598587,-71.66069,-48.132519,0.03559706,-0.34219709
64806250,-32.136898,89.471451,-14.674607,-155.38098,-70.833191,109.5946,-68.011604,-71.10778,-14.65818,-155.28146,-40.376022,152.42413,-75.866821,-97.92141,-62.577358,-52.613602,-77.45002,12.780368,-72.134415,175.89052,-0.022015551,-0.45690155,-75.597778,10.312009,-74.150299,103.13496,-68.518883,161.26991,-73.750557,96.201019,0.041645389,-0.37219059
65117500,-33.961777,76.741768,-14.737256,150.49545,-65.262146,-147.75774,-87.21962,-24.768299,-14.70971,150.76576,-39.082493,117.20646,-76.653786,29.378475,-89.806168,27.484715,-70.738998,0.1626495,-71.94648,100.11613,-0.02511326,-0.4112061,-67.854301,46.372314,-64.591171,176.20938,-70.531227,151.26062,-68.202888,-177.94409,0.036191132,-0.30643314
65428750,-36.954269,81.006226,-14.73337,96.558563,-67.463371,175.00845,-67.642212,153.57806,-14.7505,96.51429,-39.591927,88.833382,-75.690125,84.487129,-67.846809,-124.42112,-73.673279,62.986736,-72.583786,-80.661926,-0.01378127,-0.4326534,-76.256714,52.973064,-61.630226,172.84064,-70.392059,86.529274,-82.818153,-4.9605274,0.040459685,-0.25865632
65740000,-38.06419,96.333511,-14.784067,42.441402,-67.887291,49.164322,-66.488808,122.40214,-14.774853,42.473721,-38.757469,67.221626,-64.124123,-152.82346,-75.805244,-5.56952,-67.407333,-142.33545,-71.03846,-24.877129,-0.023297103,-0.46413362,-69.275536,137.85773,-67.972054,43.607338,-75.898865,72.732307,-65.680946,32.425388,0.033082783,-0.35496247
66051250,-38.068134,98.970428,-14.820592,-11.538145,-69.677139,-156.82677,-66.658218,-72.909988,-14.827331,-11.652911,-37.981075,47.695198,-66.269249,101.55567,-64.831413,-67.500633,-72.950813,-134.79688,-67.353897,-144.86024,-0.02478626,-0.45150229,-73.619263,-176.29697,-65.42308,-80.833061,-68.703186,89.722649,-70.088112,-135.58066,0.030202545,-0.32863313
66362500,-40.316219,104.36977,-14.856097,-65.711784,-87.109787,-85.233955,-70.75927,121.54919,-14.846626,-65.814896,-37.953716,26.882523,-80.137001,37.688538,-66.714211,34.457664,-68.055298,-65.818665,-65.42234,139.54128,-0.021153415,-0.46008629,-67.642265,74.706718,-76.575081,2.2802534,-70.221809,-123.78036,-74.527931,34.308205,0.040500719,-0.35502318
66673750,-39.621231,138.27818,-14.905046,-119.88597,-77.604446,32.12537,-63.983299,-133.12933,-14.88456,-119.97646,-38.28231,2.5123332,-73.368385,-84.620247,-68.672531,-69.369766,-69.499313,98.692841,-70.695442,-17.571953,-0.025944673,-0.42789379,-70.095169,28.030922,-72.676033,179.15837,-71.119987,-98.635277,-68.520241,-64.119095,0.028172795,-0.38613287
66985000,-35.296329,146.10504,-14.926132,-174.01675,-72.754005,15.532715,-67.278244,26.781628,-14.934814,-174.00671,-38.675919,-30.481277,-74.701096,75.732384,-70.338737,167.98347,-67.262093,132.7681,-70.016701,79.90789,-0.012335859,-0.46386078,-64.359756,-148.44818,-69.274811,-66.591286,-80.021576,-49.908642,-68.147263,-32.679592,0.041377712,-0.38019428
67296250,-32.270874,137.01208,-14.938396,131.84422,-69.87236,-53.125603,-65.261742,52.698635,-14.963468,132.01784,-40.495148,-73.902824,-69.694855,-96.481522,-66.171234,172.88588,-70.974075,0.53850162,-77.489777,22.33692,-0.01649346,-0.48513553,-70.919922,141.42761,-79.080292,-178.53629,-65.708534,-60.167828,-72.581573,58.100426,0.047982808,-0.37754944
67607500,-31.309677,120.44595,-14.987602,77.806778,-68.792839,179.13307,-72.116608,169.0433,-15.000641,77.772316,-41.463772,-142.06335,-67.978218,25.936285,-70.157181,138.29897,-74.238579,-151.78384,-67.894791,43.315525,-0.023039721,-0.43564278,-68.392105,-109.65887,-67.623444,28.856478,-68.143623,-19.966784,-71.228714,-133.95033,0.02794235,-0.42382821
67918750,-31.747137,105.03979,-15.02735,23.811119,-76.354607,-122.22218,-81.44384,-59.057743,-15.049665,23.692411,-40.832588,160.95303,-74.395981,-59.397572,-70.145912,148.54909,-64.319595,44.115631,-65.710197,37.224819,-0.027456881,-0.48264605,-68.924202,126.86245,-70.746857,152.19968,-68.524284,-48.310009,-85.2584,-160.84793,0.032257043,-0.41212502
68230000,-33.745659,95.772926,-15.090635,-30.314651,-69.701302,131.58102,-71.521568,60.877369,-15.073879,-30.343075,-39.114456,116.17014,-62.018795,-125.03984,-85.156776,-157.84914,-72.727615,154.57767,-75.276024,-135.72031,-0.019352693,-0.45300558,-69.952385,74.09742,-82.64061,16.693771,-79.942154,-166.82953,-69.378036,156.06941,0.044034794,-0.35807487
68541250,-35.574596,101.85576,-15.108324,-84.652107,-66.378349,-155.25763,-71.48111,-150.10568,-15.10431,-84.456253,-39.125595,86.94133,-76.099815,-128.43329,-76.196007,123.92181,-70.395988,125.06433,-66.500443,-48.907524,-0.022268448,-0.47357529,-66.398666,177.24246,-65.843994,41.254055,-65.561913,162.01527,-68.00106,63.541645,0.037223503,-0.43578982
68852500,-34.955719,110.64198,-15.140694,-138.68839,-73.414948,-156.69826,-72.775383,-62.306713,-15.130035,-138.59914,-37.971985,66.559929,-69.124756,-26.341446,-77.132339,129.87204,-73.190063,-70.109825,-71.278503,76.589058,-0.018364226,-0.4777973,-73.345596,-94.004349,-68.236481,142.64957,-64.333458,40.440849,-75.006836,-110.23714,0.034178559,-0.382595
69163750,-33.929745,107.57312,-15.197021,167.26286,-68.375771,158.25232,-94.500351,-87.493629,-15.187194,167.2646,-38.727318,47.655758,-75.916199,8.4490261,-73.265129,-105.04063,-71.08963,70.963402,-74.000793,-57.015717,-0.021004107,-0.44134903,-72.193672,41.892422,-71.479607,129.90321,-70.45652,-72.247253,-69.099648,-69.202751,0.042976871,-0.47008622
69475000,-34.201447,99.930305,-15.220799,113.09206,-75.947365,-32.012077,-73.021461,-6.1323738,-15.186132,113.25077,-41.103745,36.566593,-63.957661,121.76133,-69.075958,153.19994,-71.49601,-113.81353,-69.951935,177.65337,-0.018022137,-0.5120607,-68.324753,-159.70003,-79.0802,175.87837,-67.255684,88.154396,-71.431099,-174.7751,0.038920142,-0.40304297
69786250,-35.294266,98.160194,-15.253779,59.005375,-74.729012,-130.73889,-66.389343,130.04878,-15.23674,59.078861,-43.312618,42.69334,-67.019554,29.082802,-68.233513,158.75168,-70.153908,-162.53865,-69.169701,129.05547,-0.018280521,-0.49200085,-66.500389,135.23369,-78.755646,-135.51897,-69.522812,-115.49559,-66.297295,151.76027,0.041801274,-0.37849969
70097500,-36.331169,98.870117,-15.275473,4.986064,-68.278107,61.024628,-76.484978,-156.71983,-15.319936,5.0501966,-42.018875,57.251949,-63.774994,77.249718,-69.273064,18.866671,-66.959526,-148.58803,-72.963341,97.106735,-0.024547273,-0.53056961,-77.411232,-23.668833,-69.672829,-10.276556,-63.064034,-131.55038,-69.531174,-16.211321,0.030200489,-0.37747663
70408750,-36.877151,109.56615,-15.308456,-49.094669,-74.534698,-7.1525655,-80.488708,2.5199149,-15.313631,-49.111347,-39.27718,60.149132,-67.265289,164.52258,-79.620193,74.960434,-71.516464,92.336594,-70.74791,-175.42448,-0.020316679,-0.4708097,-64.910576,97.846527,-71.377716,152.76118,-62.848606,-5.9076724,-84.702423,-123.69839,0.028283898,-0.41272825
70720000,-35.964207,119.75469,-15.356664,-103.20985,-68.832718,-43.691189,-69.016304,-145.27061,-15.332372,-103.25825,-37.637417,54.64381,-66.797516,27.255629,-75.00428,111.5699,-68.390808,115.09137,-65.195412,-74.548393,-0.019028986,-0.46098435,-70.455612,4.5249248,-72.544266,78.360634,-75.133698,-154.285,-68.337273,69.754631,0.041966889,-0.40207103
71031250,-34.541576,118.87425,-15.356939,-157.41351,-70.021858,-122.41035,-64.882301,88.721542,-15.424614,-157.48061,-36.289963,42.070721,-74.256607,-4.017972,-74.037407,-140.80847,-67.161064,-58.417187,-73.832344,-81.118263,-0.018194737,-0.48223746,-73.584084,54.076218,-68.603142,8.2545776,-72.338722,-146.12473,-70.652824,-11.134227,0.03735131,-0.43206915
71342500,-33.765236,110.19259,-15.420994,148.47879,-77.292061,-70.553345,-74.92588,-6.263329,-15.408751,148.57494,-35.721088,28.450321,-72.709724,51.455242,-68.192116,-91.652046,-70.9067,173.64984,-60.880219,-133.85538,-0.015942365,-0.47250918,-66.276756,7.006566,-80.329269,-147.19698,-65.068214,85.960464,-69.687454,-89.53157,0.041506939,-0.40797496
71653750,-34.148544,102.5318,-15.472485,94.494926,-75.045288,-43.383484,-64.55275,172.43671,-15.45659,94.524017,-36.869884,21.231087,-73.849373,-94.463112,-71.201729,178.1808,-67.478683,56.905197,-75.271545,122.5181,-0.021802213,-0.49226412,-72.080856,-170.35173,-63.741177,-52.743595,-70.827751,30.221781,-75.150116,111.32139,0.032026816,-0.40148175
71965000,-34.771713,98.709114,-15.493101,40.285164,-69.091606,-55.276104,-74.432915,-61.134483,-15.497007,40.39835,-36.881432,25.164286,-65.110489,114.12854,-66.812706,6.9627705,-68.891197,-95.218941,-73.259567,-147.05394,-0.023008494,-0.48382148,-80.710411,40.954933,-73.98819,8.4564314,-68.436615,169.66263,-69.906425,-61.560524,0.036880601,-0.41059321
72276250,-35.988617,91.805992,-15.514131,-13.803372,-68.235374,-59.554825,-68.479698,-143.61189,-15.522435,-13.63557,-35.309856,23.275263,-69.943306,53.122829,-75.112434,29.19383,-64.642677,-175.63121,-86.65686,19.576906,-0.029810367,-0.43712625,-75.612747,6.3149767,-70.106285,-25.754782,-66.150536,61.909477,-75.669411,81.020988,0.033609901,-0.40330094
72587500,-39.072289,89.608765,-15.556478,-67.874863,-69.878868,-170.90738,-74.171303,86.67646,-15.552487,-67.698151,-34.097694,13.832234,-63.269802,-115.57598,-92.26683,-2.9138155,-64.826134,-1.5903122,-67.940277,-132.39185,-0.021112576,-0.52959985,-73.788261,-51.866219,-68.656456,101.18746,-66.757149,93.959114,-71.757927,-24.739403,0.035479981,-0.39330459
72898750,-41.721554,134.14027,-15.601983,-121.8872,-88.26799,7.6216197,-66.348038,-128.03275,-15.601338,-121.83372,-33.529446,0.19888727,-67.682854,18.822853,-66.189644,-24.249849,-70.285622,-9.8394661,-68.521805,-176.43384,-0.024588404,-0.51408291,-76.034164,-103.60947,-72.634621,-97.201981,-80.961655,84.752319,-69.918968,-75.51506,0.030025681,-0.35895112
73210000,-36.746056,151.02779,-15.637873,-176.05528,-66.184601,130.49008,-73.077675,-157.81664,-15.635833,-175.92522,-33.703903,-14.729305,-84.766792,-111.07597,-65.723869,-3.21205,-72.551224,138.4191,-72.8685,148.0834,-0.013977075,-0.45642671,-75.346176,164.62869,-72.502098,20.294304,-67.350212,65.754509,-75.398224,-99.265869,0.047694016,-0.43866724
73521250,-33.977829,144.20273,-15.642214,129.8589,-68.87606,-97.450958,-102.426,-101.42961,-15.657605,129.9507,-35.078449,-25.375832,-69.090866,149.98964,-82.064285,-100.54823,-64.662704,10.897044,-62.246632,-142.2412,-0.027065104,-0.52179563,-68.335365,31.520983,-80.843796,-37.585594,-82.076187,131.41518,-64.692757,-129.89478,0.042727217,-0.38617462
73832500,-32.573257,139.11546,-15.704121,75.682487,-80.559792,-48.318264,-75.712547,12.300885,-15.686247,75.72332,-37.475273,-27.220942,-70.352669,165.40282,-67.029968,96.839333,-72.828583,22.113766,-68.880531,-76.215157,-0.018654088,-0.56684005,-69.342751,106.72069,-71.778236,139.54277,-69.388908,-58.460445,-71.258492,-38.23185,0.039144363,-0.45844775
74143750,-31.72691,132.35901,-15.748093,21.792562,-63.434586,-74.656471,-72.035957,153.20761,-15.71201,21.744658,-36.878113,-19.608068,-73.60247,66.465858,-65.224319,-134.20485,-74.050087,-32.678066,-68.279564,28.590601,-0.023629457,-0.48257187,-66.169708,116.63374,-68.459877,93.03685,-68.259888,22.115694,-70.164932,-49.60231,0.036977623,-0.44645056
74455000,-31.346039,125.11374,-15.779799,-32.404175,-67.418808,-33.203373,-69.504852,-62.626389,-15.76728,-32.298203,-35.889679,-23.780682,-72.864662,7.6213078,-64.665466,113.28633,-68.667702,61.296864,-77.200729,-145.74728,-0.017483842,-0.48304495,-70.585884,153.52652,-67.027985,42.652287,-73.01696,59.998486,-69.176193,-5.3467174,0.035448145,-0.43233392
74766250,-31.510233,120.16238,-15.788012,-86.415245,-76.683159,-146.76407,-73.477875,-26.252729,-15.809777,-86.512306,-35.892143,-33.036053,-71.42247,-97.46727,-76.391716,81.552208,-65.170212,-51.651814,-65.360191,2.7690699,-0.019221647,-0.50825292,-66.732185,-142.93903,-74.617775,2.8197818,-80.7659,163.67546,-86.466576,-65.270393,0.035906173,-0.33378005
75077500,-31.746712,120.90813,-15.842136,-140.27301,-66.2453,31.130404,-77.320572,98.137199,-15.834821,-140.54138,-36.445347,-38.640331,-79.5205,17.462074,-75.684067,-117.07611,-74.434479,102.09753,-65.509407,-111.19216,-0.024151074,-0.51646459,-68.798065,147.77052,-70.239639,98.058609,-74.199654,43.40448,-73.369446,28.390505,0.033230752,-0.42734107
75388750,-30.74234,121.38794,-15.85811,165.42638,-66.370255,167.80528,-68.941574,90.889496,-15.869087,165.3391,-36.774433,-48.219643,-71.692062,-18.859797,-82.349503,-2.3085661,-70.738869,-111.54322,-71.039909,-173.26962,-0.022065764,-0.46024674,-60.797855,56.751381,-64.821175,29.831671,-70.388268,121.0415,-65.028824,-50.287254,0.035980109,-0.42596272
75700000,-29.918434,117.84264,-15.890409,111.12249,-66.203156,-87.809036,-68.441956,-61.364571,-15.930694,111.1479,-37.658463,-63.566242,-70.672638,-123.92039,-71.505898,80.96254,-68.615685,-61.808952,-70.596695,-5.0361114,-0.028281447,-0.54985017,-77.992767,13.033632,-67.40905,140.2928,-72.001816,-127.91323,-73.483398,-96.153999,0.0327226,-0.40085334
76011250,-29.380825,112.02885,-15.927232,57.132236,-72.59993,-108.51299,-69.214439,-133.64207,-15.90768,57.198677,-40.608295,-71.098602,-66.043976,-37.574852,-71.990135,106.79548,-72.755646,-127.73168,-69.314255,-40.40617,-0.028695481,-0.51393712,-73.676353,6.3259435,-65.543716,-136.21411,-68.273033,-175.67998,-71.120331,115.8059,0.032911174,-0.50051284
76322500,-29.173878,106.43945,-15.97676,3.0950022,-75.643135,167.96335,-69.555481,-132.87885,-15.946646,3.1347725,-42.874081,-55.778305,-69.501808,107.4632,-74.166359,-70.302605,-67.49025,3.3766804,-66.525467,-176.50421,-0.02467015,-0.44477743,-77.429085,-149.15559,-68.900871,128.69011,-75.292244,-47.218208,-68.552711,-14.264129,0.029440535,-0.46318758
76633750,-29.290642,100.99429,-16.001196,-51.022606,-64.687813,97.533707,-74.912384,156.0751,-16.012163,-50.968803,-41.348583,-49.217373,-67.014656,-114.94781,-69.504951,-19.873755,-72.985855,-30.411459,-73.920578,72.450676,-0.0095512867,-0.51507926,-71.941345,162.2925,-70.230682,86.688248,-73.019958,-73.733063,-71.343903,80.162918,0.029816415,-0.50061637
76945000,-29.282663,96.135803,-16.076048,-105.14375,-70.593025,101.85647,-65.55526,-60.659565,-16.020208,-105.08216,-42.667355,-66.731987,-83.028252,-141.6951,-70.913887,-143.87331,-73.190109,65.678162,-67.33242,36.322098,-0.021658085,-0.50521654,-72.144829,29.641666,-68.626892,-67.97197,-67.837914,-39.480362,-64.893692,162.03064,0.03667834,-0.43786699
77256250,-29.508898,92.31971,-16.048321,-159.33167,-71.87426,19.349396,-84.60128,-73.162529,-16.085186,-159.21577,-48.140839,-57.318218,-73.15535,-60.263279,-69.929802,77.227943,-68.926971,84.840889,-72.423508,46.975395,-0.020398343,-0.50812155,-71.61129,-118.0975,-67.961578,-146.22694,-69.828812,167.39656,-68.432976,59.362171,0.042830773,-0.45770609
77567500,-29.314249,89.942726,-16.117176,146.75984,-72.776962,113.52742,-63.31778,159.52419,-16.079306,146.77748,-47.232395,-46.354393,-69.81041,-118.54965,-72.515518,106.53854,-74.633064,78.573761,-69.295128,-45.749535,-0.015192614,-0.54992712,-70.080811,54.791519,-67.169785,-104.65181,-78.824753,-61.68951,-68.135414,-7.6210971,0.036255822,-0.45338315
77878750,-29.481077,86.009033,-16.144781,92.509079,-68.086678,6.2282643,-74.042191,85.405861,-16.144871,92.685707,-51.106018,-19.843565,-79.649406,175.15636,-69.561409,-168.8457,-62.503357,78.267532,-68.405609,-41.707794,-0.016397059,-0.50881135,-77.205475,5.1965704,-71.266037,-116.11478,-65.658379,-66.884727,-69.549644,168.621,0.035882037,-0.51132739
78190000,-29.108332,81.890427,-16.185938,38.627552,-63.188126,24.355394,-70.370102,-148.707,-16.17119,38.543869,-47.928173,38.041103,-77.183327,-12.823512,-78.436028,-40.936539,-67.458832,-50.935333,-88.519264,43.313915,-0.02831636,-0.49759999,-66.032043,82.531639,-65.600731,71.590591,-72.646851,-56.859211,-76.208046,96.91349,0.032866471,-0.45333722
78501250,-29.111128,71.196945,-16.209412,-15.522744,-68.679558,42.964737,-67.092087,94.451797,-16.200598,-15.589784,-40.759487,26.189989,-75.100105,47.109253,-66.752205,95.593719,-69.668396,-11.736577,-77.788368,83.219734,-0.0085668629,-0.51784122,-71.771873,-83.397385,-72.396378,120.33322,-68.053131,-75.010941,-77.163193,54.591152,0.03396333,-0.43892241
78812500,-30.163311,62.824833,-16.24452,-69.677483,-63.306786,111.09388,-66.440994,-165.07668,-16.232847,-69.567528,-38.032967,2.1138487,-70.373146,-31.984131,-68.594559,45.73761,-76.321434,43.156845,-76.309479,-110.25719,-0.015006625,-0.5602473,-66.023865,34.118561,-70.126617,-153.48763,-65.077118,-19.668318,-98.284386,-11.450993,0.038701557,-0.40968949
79123750,-32.169029,56.856636,-16.264149,-123.656,-71.456993,-66.894409,-71.404472,129.95633,-16.281631,-123.6007,-38.072117,-21.600126,-72.848969,-119.64337,-76.269508,22.406431,-78.184349,-142.25471,-76.613525,-147.7664,-0.020894861,-0.5367707,-67.798767,-87.56221,-64.711723,-15.944191,-66.390656,15.590329,-70.843422,-13.252797,0.035292033,-0.4192346
79435000,-34.264301,61.16164,-16.30847,-177.86583,-70.297493,-75.641708,-73.838394,0.14835,-16.284979,-177.9185,-39.90929,-31.528938,-66.424484,-51.536613,-75.459587,154.89146,-66.143593,-18.071737,-71.736473,121.22113,-0.018530082,-0.52647334,-66.274803,94.948669,-67.943138,1.1153688,-81.87249,-124.23396,-71.260078,12.756677,0.031291854,-0.44981402
79746250,-34.596893,75.144058,-16.341772,128.05447,-70.449089,163.65475,-75.666962,-172.69675,-16.325909,127.95087,-42.784878,-30.803328,-70.093765,-55.718903,-77.110619,134.7874,-72.453995,-107.61512,-67.627693,26.934063,-0.016800867,-0.53062189,-63.782974,-92.7136,-62.017117,-149.43262,-62.80061,-124.54794,-63.420563,120.92405,0.040511489,-0.44489393
80057500,-33.222042,80.571434,-16.363194,73.915756,-74.875061,-163.62405,-70.22953,-70.865768,-16.360054,74.114769,-45.234123,-5.5755372,-71.192879,175.37392,-66.253975,97.120346,-68.695839,-151.66135,-70.662964,73.639107,-0.020386638,-0.54249042,-72.624916,174.87531,-67.838387,-42.070114,-72.116737,-14.100655,-76.345894,-51.598095,0.03568076,-0.43548885
80368750,-32.603088,77.963799,-16.402122,19.885344,-67.739647,-101.87044,-72.941727,-9.6770144,-16.386185,20.119276,-40.838795,13.525662,-66.124733,-147.77124,-66.551628,60.949291,-69.642944,-146.93857,-75.701027,141.40459,-0.012249155,-0.53016263,-66.575089,121.73347,-73.741623,131.08716,-63.253834,58.557281,-73.02317,105.31191,0.033824634,-0.51390982
80680000,-32.13414,69.907898,-16.442905,-34.205631,-73.983398,-53.386875,-90.102333,13.994978,-16.436253,-34.097672,-37.140377,6.5340948,-80.275352,122.79855,-66.054245,-71.619698,-74.5298,-140.79608,-77.128029,-136.02654,-0.014143023,-0.54408294,-67.86216,-64.795464,-70.293449,74.55513,-70.111862,-161.64821,-71.938522,-132.37848,0.030689914,-0.52587891
80991250,-32.916302,60.397579,-16.486057,-88.309364,-75.719666,-126.21896,-73.099815,-11.943173,-16.467886,-88.227539,-35.867313,-11.176959,-72.870178,61.744057,-84.812859,-18.80625,-69.235298,-76.434273,-64.408813,-74.082848,-0.014048232,-0.52499932,-73.965385,102.10518,-71.20504,-107.67442,-70.172119,-64.417694,-70.860947,-109.99265,0.033069424,-0.48536548
81302500,-34.946075,57.493404,-16.505577,-142.40944,-72.555977,107.8093,-78.793274,-40.163536,-16.496895,-142.36404,-36.127781,-23.065863,-65.161934,20.621233,-74.153458,-156.63258,-76.155403,-123.27903,-65.258194,35.652184,-0.017142342,-0.56723589,-67.542664,-178.03671,-72.25428,132.34288,-71.920639,-20.717026,-70.953438,-71.746819,0.033038083,-0.46377316
81613750,-36.721779,67.224808,-16.53211,163.74164,-74.685982,58.724644,-73.181061,-61.63448,-16.542994,163.54443,-37.221233,-29.552784,-71.068893,159.96835,-72.312393,-87.993721,-62.054489,34.098949,-69.651314,134.72824,-0.016969522,-0.54614383,-74.791817,107.80763,-66.372101,135.51051,-66.976768,-120.8095,-69.372856,42.860352,0.032557655,-0.48161736
81925000,-37.063145,81.649178,-16.572876,109.58094,-73.916512,21.354124,-80.988365,70.974297,-16.546257,109.46049,-38.203762,-28.662436,-69.075272,97.381264,-71.896118,67.959579,-76.030899,150.47829,-72.099701,-105.10704,-0.017897369,-0.57106519,-68.86071,42.065464,-86.794594,59.255142,-68.207016,-103.71186,-76.999939,6.246366,0.030270411,-0.46288294
82236250,-35.499004,91.895203,-16.611877,55.588676,-70.788277,-16.278263,-69.115311,-127.80032,-16.585564,55.274178,-37.513821,-23.744322,-73.917107,-54.973297,-76.476234,117.73114,-63.36198,-152.93985,-65.738396,156.3833,-0.018688403,-0.53869647,-79.370438,-112.04394,-80.743401,108.38341,-76.661186,80.53511,-67.739227,30.237118,0.042567782,-0.48374069
82547500,-33.469673,93.796806,-16.619246,1.1712998,-74.618401,-19.534376,-73.265419,29.804625,-16.632631,1.4740814,-36.276115,-25.674456,-73.520493,-179.03476,-67.949524,-9.6291866,-74.531738,-155.65927,-72.605354,110.15049,-0.011165758,-0.53690499,-64.529228,-9.5019588,-70.472984,-171.14906,-80.632225,-79.584579,-73.207573,-23.25041,0.035124108,-0.4184587
82858750,-31.76092,89.022194,-16.673546,-52.686241,-71.578491,0.84560776,-77.318962,175.22809,-16.653206,-52.801052,-36.01445,-36.658504,-87.998604,138.38292,-77.748642,-137.5959,-90.913887,-85.075172,-76.98259,53.925869,-0.011302271,-0.53498304,-88.263252,-32.544178,-83.075119,-147.61682,-75.525208,-145.75006,-68.991974,-6.957304,0.031014796,-0.41867712
83170000,-30.900148,78.725769,-16.684845,-106.84769,-68.609596,35.2225,-75.077011,-77.200485,-16.714882,-106.85267,-36.596584,-43.915668,-71.65612,-122.08784,-71.100067,-31.32822,-74.308449,42.547829,-74.554871,155.88287,-0.018087901,-0.57584679,-72.658646,28.236464,-70.410851,170.02725,-84.200943,10.236063,-65.206451,-5.4400492,0.033757851,-0.45790887
83481250,-30.754515,70.05735,-16.739946,-160.83562,-71.949036,-148.21748,-72.858505,151.91803,-16.719309,-160.92828,-37.681957,-41.617313,-77.896713,56.278923,-66.85305,-87.017136,-70.552795,-133.50037,-69.353485,-137.28818,-0.015220409,-0.54116029,-75.391113,-164.13866,-69.51635,-172.53084,-67.203644,-115.68241,-71.459114,58.360683,0.034291565,-0.50881869
83792500,-30.548033,61.433788,-16.776234,145.02058,-69.762688,-89.60051,-69.704742,83.199394,-16.766737,145.07234,-37.004135,-36.748882,-80.278839,-53.37468,-71.970673,124.43638,-70.116608,29.348951,-70.945137,74.583916,-0.016293386,-0.49342334,-66.792381,107.51363,-74.7575,9.8323584,-70.400673,-75.079544,-71.850258,136.65924,0.02713364,-0.46414977
84103750,-30.795475,49.745831,-16.786694,90.98571,-68.994553,-130.24162,-74.89489,26.878836,-16.799324,90.977158,-35.593548,-48.222435,-63.448078,107.38458,-76.328468,27.830948,-75.196426,177.62024,-66.181015,62.253078,-0.015433164,-0.52786803,-70.697632,-128.03009,-72.819656,-108.85358,-76.534752,142.68462,-70.130959,-87.53199,0.0375751,-0.4989146
84415000,-32.149094,40.102608,-16.83732,36.810555,-76.074272,-145.64772,-69.381218,-78.401802,-16.810946,36.940285,-36.425697,-60.909298,-72.388283,118.45593,-71.076508,16.067396,-65.730728,10.011438,-70.327339,127.34082,-0.025763951,-0.5811395,-71.381416,-94.744987,-84.187233,163.10338,-67.505707,-13.687739,-69.667107,78.233078,0.032354679,-0.44544464
84726250,-33.666904,35.834442,-16.84922,-17.321636,-66.438248,113.90146,-71.899208,106.52761,-16.853378,-17.191549,-38.428471,-72.542091,-68.416328,-43.446068,-78.105919,-178.57007,-73.379547,179.35789,-67.564606,-90.259956,-0.017052943,-0.53982013,-68.845268,47.330475,-73.67408,38.006592,-68.439537,-160.76822,-67.267593,171.65857,0.031921975,-0.52104223
