!CSV A.01.01
!Keysight Technologies,P9382B,MY61100054,A.15.75.22
!Date: Monday, November 28, 2022 14:46:23
!Source: Standard

BEGIN CH2_DATA
Freq(Hz),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
63561250,-45.995464,60.867001,-65.266785,-81.261612,-68.113068,64.676697,-62.185822,80.042625,-66.919624,43.27293,-30.811712,87.671486,-53.656471,-64.279327,-63.020885,102.31577,-78.280663,43.856968,-53.944569,-69.373062,-43.379276,91.656029,-63.826618,70.949974,-60.474815,81.422844,-66.262016,118.64234,-71.882248,76.158546,-38.745178,79.45871
63872500,-55.671738,35.639057,-68.899117,7.4197812,-64.050728,96.332649,-62.438038,22.58367,-76.37011,61.1007,-28.251308,75.455269,-54.795643,-101.03858,-65.148209,143.22389,-71.060234,126.71023,-53.029835,-96.755722,-39.210686,84.747284,-70.618477,62.863033,-62.888561,57.661995,-61.597435,107.63452,-63.864948,145.80338,-44.701122,77.629059
64183750,-55.986103,-147.25497,-70.478424,-36.103035,-61.419376,96.597687,-63.497211,1.1631771,-72.066795,-72.217171,-27.256483,57.837429,-57.519871,-128.49121,-65.603203,131.6123,-71.092636,133.55728,-55.070953,-155.70354,-38.495541,73.662018,-61.611031,108.64364,-60.453167,4.3002071,-69.075089,131.31416,-63.340508,111.74999,-48.143234,166.03268
64495000,-43.894657,-164.39267,-80.637886,-94.217476,-75.15464,26.001646,-67.350594,31.015156,-64.441727,-103.82388,-27.319542,42.229908,-59.566135,158.15274,-69.226326,87.246758,-71.518562,8.6762667,-55.802132,175.2346,-39.072079,72.161957,-61.251019,154.74832,-65.754471,-7.2150626,-66.66272,83.660576,-62.94302,96.812691,-39.086178,167.36745
64806250,-39.373882,177.29175,-64.799805,-77.343231,-73.194466,-53.768745,-70.675873,-56.697578,-63.004478,-81.803596,-27.747162,29.198116,-59.391148,134.75192,-69.369011,58.165577,-64.92041,52.073887,-58.470394,122.24966,-38.158779,72.328873,-56.130569,106.3193,-68.913528,8.751709,-65.497345,76.195793,-63.830856,104.77637,-34.473,147.9007
65117500,-36.041763,153.61519,-65.453728,-85.309563,-71.093124,-151.99396,-78.75251,-60.799278,-71.274315,-57.807674,-29.076511,16.391037,-72.237267,172.81094,-62.273426,68.505409,-67.187462,30.151659,-63.990398,143.64148,-37.879871,65.722244,-57.472477,101.2437,-79.239548,-4.6839156,-63.676434,73.078239,-57.877457,94.443642,-33.511395,121.85898
65428750,-34.867699,130.32793,-66.996643,-100.57446,-70.423248,73.257401,-72.713295,-21.733187,-70.210464,-58.164799,-31.875837,8.515707,-63.999744,35.313183,-64.313988,80.395866,-82.707184,-97.689415,-80.61882,55.417931,-38.318554,54.20866,-61.440075,99.133484,-65.194397,-53.121414,-86.600899,-145.84369,-58.308598,79.16497,-34.112144,106.02209
65740000,-34.400841,111.65146,-69.868523,-56.782299,-69.845924,-105.61054,-66.15332,-122.3063,-67.369652,-112.69049,-34.265392,24.528393,-73.673981,164.98541,-69.261978,94.656219,-69.506691,-119.84081,-66.34407,-141.88768,-40.047504,50.969261,-60.548546,53.563683,-69.848022,-84.74485,-62.982769,88.234207,-60.193466,68.690643,-34.895466,95.171021
66051250,-34.822277,93.562492,-64.521561,-89.833664,-67.077248,85.423233,-88.326492,33.352631,-64.831551,-115.64512,-32.641926,35.602154,-68.925362,155.61958,-68.896606,37.287949,-69.228783,118.28819,-68.150299,-78.727463,-42.862793,44.414715,-61.170288,59.073589,-63.024742,129.80052,-71.399902,148.1924,-62.382214,52.726036,-35.286293,83.454346
66362500,-36.521626,79.241158,-67.963051,-103.90536,-68.036247,60.559593,-63.728271,148.6702,-63.53524,-113.3655,-31.930965,28.466318,-69.634796,64.433807,-67.171555,30.601765,-66.443695,46.193382,-74.35144,119.21069,-48.28577,91.022743,-61.150787,46.568626,-77.036171,162.52817,-65.772736,79.729958,-61.932697,76.834503,-36.511692,65.798363
66673750,-39.465225,75.252136,-65.608963,-123.86055,-66.607803,52.420139,-75.356987,75.746017,-71.096222,-16.093517,-32.708843,26.259249,-70.94445,129.78101,-68.334793,42.470974,-70.136223,88.916161,-67.300735,-162.59917,-40.073219,117.73005,-63.045391,35.861855,-79.96138,-83.999161,-73.644264,-53.8806,-59.235619,68.916321,-40.30624,45.537601
66985000,-39.799732,78.207352,-66.133537,118.72854,-63.925652,11.662214,-83.969368,178.84132,-67.275574,138.3107,-32.566635,28.909767,-65.204262,156.22664,-73.333435,29.594244,-73.403099,64.356377,-63.291763,156.65567,-36.438457,107.76461,-62.131107,29.235806,-64.834732,-132.31335,-79.485458,56.679504,-65.676781,36.02301,-48.49332,25.054081
67296250,-40.997898,64.336006,-74.383141,-22.76738,-77.58007,164.20067,-78.393776,-22.278137,-71.931999,151.06155,-31.810909,26.223673,-59.391899,123.36092,-68.518433,147.61894,-77.772354,-6.8586621,-59.199932,101.02393,-34.785057,92.744812,-65.029648,-31.21837,-71.802811,127.60149,-66.421257,174.29945,-66.723564,18.948296,-48.795513,-163.63095
67607500,-45.522877,45.7757,-74.787689,67.560295,-74.001625,-49.797802,-64.866806,149.8997,-68.043854,-1.8771714,-32.043423,16.641317,-59.493767,99.837555,-65.734589,138.0313,-68.895348,3.0238814,-58.858376,91.169548,-33.914055,85.794243,-65.590523,40.020885,-61.558132,141.84167,-65.778252,114.19659,-74.594627,-132.02206,-38.486713,168.26753
67918750,-51.979435,122.47666,-64.785683,-86.212044,-63.741272,11.794218,-69.629082,-133.45255,-66.648911,-106.5595,-33.771172,7.4260192,-63.797146,50.125362,-64.27668,118.3168,-66.930275,-100.5125,-64.580505,88.6222,-33.733109,72.710114,-73.948586,108.56518,-65.384384,36.701752,-62.664368,139.39362,-71.806297,110.65479,-34.430855,140.69084
68230000,-45.319633,149.3589,-64.187958,-16.535393,-67.769524,110.05733,-73.685081,165.75511,-69.0298,-141.83212,-37.551468,6.4407749,-65.324203,149.80157,-59.554001,110.29996,-66.722862,-33.99379,-65.479568,71.144363,-34.384575,62.271469,-75.951286,-1.1294898,-70.767403,51.756271,-61.411987,111.9836,-66.050964,120.20652,-33.610863,118.42419
68541250,-40.864689,151.68422,-78.916328,21.629549,-81.375053,-130.21527,-63.290974,169.07008,-68.690216,-150.48804,-39.957401,47.443817,-60.702881,88.222786,-62.635456,130.6721,-70.444336,115.4882,-62.86739,126.71602,-35.124912,59.892456,-66.746696,81.309357,-86.959,-41.004353,-61.511196,111.19745,-72.582321,107.54507,-33.80278,101.56916
68852500,-36.960865,146.25522,-76.543365,147.33513,-68.255875,158.31165,-62.786739,96.207237,-67.028259,-89.731827,-34.751202,71.122643,-58.085674,91.201355,-69.01474,24.512501,-68.68071,145.96429,-61.094013,91.712158,-35.203186,58.936153,-65.193016,146.58357,-66.364944,156.3745,-67.094406,43.695461,-71.358276,152.89015,-34.723537,94.437439
69163750,-34.554981,122.21756,-68.327454,-178.3407,-64.211617,123.58295,-66.17083,132.52174,-77.276314,-102.64417,-31.15789,61.197258,-58.301411,71.87973,-72.710884,43.71825,-71.514999,166.77217,-59.54277,58.270039,-35.034592,47.436554,-73.729942,62.306297,-65.471832,-167.3882,-62.900436,83.029099,-68.063217,133.85367,-35.067566,85.574249
69475000,-34.237064,106.31575,-70.462921,2.655978,-73.808815,-171.87189,-62.081013,146.5741,-65.178818,-135.69208,-29.855528,46.931103,-59.980392,62.404713,-63.768738,83.861969,-65.307007,131.11493,-56.720982,49.187859,-37.198242,43.451679,-60.920094,147.81401,-61.857948,129.08775,-71.024834,110.82236,-64.304626,137.63503,-36.91423,81.293358
69786250,-34.885582,95.152412,-66.281441,-166.76709,-78.536263,-171.093,-68.195587,114.88731,-66.1269,-53.324615,-29.549858,36.298286,-56.290993,32.459053,-64.600876,68.930069,-79.647934,47.41877,-56.46759,25.190485,-38.906654,51.229515,-61.658176,116.35761,-58.576912,114.40417,-64.735634,88.671341,-62.835705,149.51042,-37.683079,90.135559
70097500,-36.049778,86.54731,-65.253914,-98.604553,-64.916443,175.99675,-63.355286,105.28393,-67.090454,-31.976194,-29.800308,25.781122,-58.364326,-15.757042,-71.537598,-8.0980692,-71.991341,17.185741,-59.025768,-16.841551,-38.11932,70.392296,-58.994633,52.084068,-59.149998,133.49005,-64.728165,51.394115,-61.054363,84.699425,-36.246983,96.810326
70408750,-37.459724,83.232574,-65.468307,-95.140152,-78.731354,-13.751447,-58.273891,81.33564,-68.053047,-57.106018,-30.611164,17.939213,-64.940102,-77.350075,-67.853584,60.637875,-68.434685,44.500683,-60.570694,-56.109138,-37.581524,72.050056,-59.003269,74.693924,-57.661823,83.414543,-63.904865,125.50101,-59.077339,62.352394,-34.772011,89.547699
70720000,-36.767632,90.714142,-71.889374,-131.66917,-67.322289,49.595478,-61.308743,68.714241,-66.653313,14.149577,-32.142094,13.789815,-67.438637,173.83395,-63.066689,68.599838,-68.147346,138.58458,-62.918262,-152.13208,-36.293297,81.170906,-61.273258,67.872589,-64.368767,102.39991,-68.999336,61.474243,-59.729183,57.485939,-34.090118,82.481369
71031250,-35.576111,89.938889,-71.273895,-105.82777,-64.446175,109.96139,-60.684948,77.896042,-73.036797,-133.97325,-33.328651,18.475267,-62.12479,67.236656,-63.797279,48.003136,-82.615135,3.0999691,-65.278542,70.194588,-34.143463,76.536285,-65.319023,37.028755,-59.173759,67.112595,-66.075851,34.115719,-61.139408,35.90564,-33.686237,73.398079
71342500,-35.676849,77.250343,-67.552299,-13.818064,-66.754211,86.473045,-58.487167,103.11786,-70.402748,-38.843788,-34.056557,24.052979,-59.039139,11.142617,-63.135445,30.812719,-66.605057,87.196075,-63.210579,25.802572,-33.135117,67.102409,-60.1572,9.6248245,-61.963417,72.189377,-65.315567,9.797348,-58.941196,28.980576,-34.264259,63.504982
71653750,-37.361233,69.76049,-64.858612,5.9672012,-65.472076,63.937599,-68.657021,85.784981,-71.959946,-169.24733,-34.072968,32.354446,-69.914902,58.287853,-75.531258,109.31989,-65.486687,38.227734,-70.638863,-19.268661,-33.165142,56.820091,-69.679947,20.517336,-62.112617,80.026512,-80.341537,162.96057,-68.009132,42.798504,-35.256329,59.085133
71965000,-37.744694,73.582512,-59.581039,-42.833191,-64.62925,-1.6871771,-63.907951,57.221027,-76.696259,15.979764,-33.010029,43.087875,-65.384445,105.17863,-82.829826,122.20751,-73.33107,83.328125,-74.279526,-41.642021,-33.470833,47.205029,-61.12405,16.087648,-58.902924,66.490242,-74.812874,3.6594262,-66.438515,-10.90993,-35.386871,63.786243
72276250,-37.513653,68.858292,-73.698059,-82.178993,-73.495239,-28.198925,-62.7785,85.344391,-74.768822,-13.93049,-31.077915,39.220772,-62.337399,146.90855,-72.990997,-176.91512,-66.011345,67.089424,-64.564941,109.92255,-35.107094,43.215378,-63.981289,-31.204309,-65.468018,72.577271,-66.90358,55.306995,-71.342392,-62.961052,-34.436371,59.903389
72587500,-39.718891,60.962486,-70.914131,-163.51752,-71.351234,18.277418,-64.400414,55.948772,-66.558914,-30.316381,-30.629868,34.885712,-62.517467,87.9151,-68.164902,-176.5419,-62.174175,84.476227,-63.510303,106.23948,-35.553226,50.776207,-71.618515,-85.705589,-64.971123,30.938217,-74.657349,-135.11298,-74.170563,78.348763,-33.509201,44.528561
72898750,-43.927563,70.849426,-62.511795,-49.157349,-63.893749,-47.565472,-62.940502,86.188591,-61.727261,-45.52953,-30.22513,33.47337,-55.824364,52.64978,-69.81221,113.11504,-70.895256,-4.2970338,-56.630581,69.084038,-34.220837,51.482285,-61.359608,81.761307,-60.33176,43.903694,-67.007607,122.65362,-60.389545,77.381371,-34.679153,29.21595
73210000,-42.358166,109.93216,-69.232849,-39.285789,-67.771652,37.792145,-69.0392,95.927971,-60.86779,-74.126526,-29.361713,32.017357,-55.974476,47.757778,-64.328705,76.159439,-64.278152,20.226877,-55.646423,46.598278,-34.460896,41.847713,-58.965973,33.050354,-63.547512,54.018978,-65.502243,122.66151,-58.809696,49.300766,-36.638329,14.978854
73521250,-39.013954,119.91684,-61.562138,-91.139648,-68.269615,-101.06787,-64.627213,30.19248,-65.463341,-104.08843,-28.306412,21.240629,-56.777653,13.807464,-64.419434,119.6216,-74.749504,156.81085,-55.189941,14.821374,-35.194542,37.618885,-57.709496,-5.3616529,-61.065701,19.961651,-66.258102,89.495857,-58.54763,-5.4492059,-39.1059,12.200059
73832500,-35.344772,120.45216,-67.199837,-77.080322,-82.581947,-84.255371,-63.48362,46.333,-66.096199,-89.621307,-28.46524,7.8331914,-51.92466,-4.951447,-63.725796,125.76556,-67.372261,112.79513,-54.026573,-21.582382,-36.043438,46.472775,-58.346622,-24.142145,-63.172905,84.298241,-65.370255,82.561119,-57.851814,-30.942455,-40.978962,22.022299
74143750,-32.908203,106.8651,-63.848755,-56.741798,-64.312523,171.2787,-75.715172,145.60689,-64.681892,-110.41574,-29.976423,-2.8740964,-53.988995,-42.437592,-60.723095,67.405632,-71.04995,-72.074097,-52.595116,-32.756962,-35.391884,44.721001,-59.019028,-70.655167,-66.823662,44.569454,-68.832512,2.348526,-58.108604,-69.758232,-39.948891,30.302788
74455000,-31.861155,94.269073,-62.458263,-103.15267,-80.14183,91.888702,-68.411133,44.084961,-63.883255,-62.577702,-32.318119,-2.6237805,-54.969006,-75.87896,-62.890644,47.403782,-72.054413,3.5953574,-54.213898,-71.920189,-35.985012,46.263786,-62.936661,-81.8909,-69.419266,58.239063,-68.161598,63.025673,-62.911777,-128.40517,-39.217834,19.622801
74766250,-31.098124,85.147614,-64.974464,-36.213249,-69.702332,-143.39441,-62.926361,39.279701,-61.588703,-98.965416,-33.704754,11.861043,-58.157871,-115.76144,-63.973679,63.568092,-63.929707,-37.011375,-55.782234,-110.03455,-35.479763,51.702808,-69.418709,-144.83893,-68.132782,52.844215,-64.118492,94.705017,-63.769695,-91.916687,-41.167122,6.3095665
75077500,-30.126862,72.215271,-60.638924,-100.89663,-66.350983,-130.61205,-62.909821,52.898552,-59.538292,-116.91157,-32.219715,20.91198,-71.531113,174.73946,-63.506184,81.655289,-65.595047,68.048058,-63.821373,-131.87581,-34.480198,49.523754,-64.594933,-146.64877,-62.14032,78.21891,-62.981251,139.83296,-59.281681,-154.35542,-43.4585,-3.1374166
75388750,-29.560789,54.178696,-62.741524,-120.41518,-65.799042,87.608574,-60.566849,31.560457,-62.743801,-122.94619,-30.291298,15.801325,-67.464546,-118.0466,-61.839043,88.285652,-67.244835,-28.41728,-69.178413,118.4245,-34.900723,43.676716,-66.290955,-149.44104,-66.310242,42.108589,-70.241188,103.32812,-62.233368,-152.56009,-47.481998,-11.564081
75700000,-30.429193,36.687302,-60.798061,-131.39941,-64.47245,-44.322468,-61.905533,25.87079,-63.40699,-104.56612,-30.047766,4.9231467,-71.355667,-122.60627,-61.767868,75.467194,-72.734772,-85.68692,-84.041725,-50.867153,-36.024715,48.214382,-62.830982,-160.13437,-60.619942,25.716352,-61.35981,41.787186,-62.140121,-148.40926,-53.416279,-51.730782
76011250,-32.234566,25.957685,-69.128136,-142.04344,-69.671608,20.600151,-66.476471,-17.887468,-61.210594,-97.876152,-30.679693,-4.7571516,-68.627815,-176.88336,-68.966026,77.415726,-73.335526,47.075691,-73.84362,-130.96683,-34.330421,55.687504,-59.443176,-179.84634,-59.447018,-1.6059202,-63.3162,62.261772,-59.397724,-175.00102,-53.705956,120.97446
76322500,-33.738934,18.946657,-73.75042,-107.71724,-69.776276,9.2150078,-62.80489,21.113873,-73.768967,-121.02179,-31.45043,-11.693772,-87.059128,127.37032,-62.017986,56.745678,-66.203247,119.47075,-65.384834,174.86697,-33.333725,50.091885,-61.261463,158.9368,-64.364006,15.611898,-62.133308,36.471771,-60.737003,164.47113,-45.44619,108.08607
76633750,-35.760876,9.7029648,-68.365044,-173.37085,-70.683426,-25.950052,-61.872578,-2.838105,-65.084473,-132.84969,-32.885071,-18.512905,-63.452644,77.724075,-66.140556,91.312019,-67.299339,55.754997,-64.942154,68.689804,-33.173843,44.536526,-58.863064,140.75977,-63.989872,-15.694304,-70.092552,-44.05109,-57.216724,140.53616,-46.991032,92.462898
76945000,-37.568935,4.5825596,-68.254593,123.88851,-70.660622,115.57446,-62.243668,-13.425067,-65.089577,171.59496,-36.234043,-19.344072,-63.387333,22.503252,-64.288269,55.155178,-68.716698,131.68596,-64.619347,-10.70723,-32.308712,42.111519,-60.282558,83.358932,-69.468895,3.3084238,-67.572647,9.6768103,-57.503567,89.850426,-46.722191,115.69335
77256250,-40.250103,3.0786223,-66.203079,152.46811,-66.053238,-155.76619,-62.765427,-40.091312,-62.851189,142.66533,-38.156284,2.7705269,-63.818768,-66.493523,-66.778206,93.200081,-74.785698,-158.58556,-66.055321,-49.164406,-31.594944,34.831188,-61.663948,76.981667,-62.069054,-14.261638,-66.666534,136.75684,-58.899952,68.826775,-41.710442,116.18838
77567500,-42.432983,-6.5189843,-74.797401,167.99422,-79.979408,74.959175,-63.720921,-50.40802,-73.629929,176.81744,-36.454922,9.6833687,-63.10321,-101.48193,-71.118126,135.96939,-75.819183,13.034539,-59.324024,-76.059067,-32.102871,23.353489,-61.186382,83.561661,-64.655869,-65.579132,-73.827888,-160.42537,-62.919609,65.974152,-41.305748,102.09982
77878750,-48.450573,8.3633537,-67.270683,70.811226,-76.385483,80.549309,-65.041496,-55.156921,-67.702431,67.07785,-36.678753,6.2400031,-62.248768,-111.87024,-73.329872,141.70512,-72.171753,52.462959,-58.147873,-108.70332,-33.132885,18.30575,-69.225914,89.69677,-70.633743,-127.7794,-68.425751,27.8144,-65.1101,70.287704,-39.880684,100.99589
78190000,-52.837109,71.426666,-69.758537,50.206268,-73.177818,-122.25962,-78.040215,102.53043,-74.476715,-12.832924,-39.499645,17.323555,-59.670166,-141.96419,-69.699089,113.95959,-72.497604,-85.579987,-58.154442,-141.03036,-34.188663,20.08943,-65.242599,25.701706,-77.874397,-134.41235,-71.509117,139.24951,-99.579529,50.921989,-37.109859,99.325264
78501250,-47.580208,97.121704,-69.179802,31.346863,-71.144119,146.24631,-69.465324,-119.7638,-67.372025,0.19364257,-36.501999,39.240551,-58.799782,174.69386,-67.86496,111.73963,-72.741119,37.266357,-61.466122,-176.9942,-33.716644,19.8069,-68.627571,-3.2228246,-75.730919,-162.326,-65.745033,79.013367,-66.132179,-2.8068817,-35.865608,76.635017
78812500,-42.373322,100.91958,-60.733158,19.5464,-68.407112,-27.343929,-71.073227,-116.19343,-79.481941,-94.538467,-34.089985,36.868031,-61.249958,160.40854,-66.980026,32.700195,-72.724731,-54.306976,-64.447441,178.50528,-33.603226,16.299158,-67.223724,-4.9747534,-63.173241,-176.02908,-67.023384,44.933449,-75.513046,139.1696,-37.14093,56.523315
79123750,-39.399982,93.903595,-68.057915,-37.026089,-66.571968,-130.46379,-75.994301,-101.72997,-67.687553,-35.294697,-33.274307,32.232735,-62.03207,122.24338,-68.159683,109.09602,-69.213074,31.44986,-64.215042,98.715782,-33.78244,10.146451,-67.664581,-147.39832,-70.408081,-114.0089,-64.0345,94.4832,-68.802925,-148.2032,-40.651917,46.852844
79435000,-38.775387,79.874352,-67.121811,-62.454102,-72.203407,-52.962917,-71.848892,6.5749645,-60.017288,-49.104965,-32.076839,29.595144,-64.051033,40.416164,-64.626282,36.368881,-72.732597,7.6356993,-66.966072,126.46156,-34.030792,4.9160237,-73.735542,-94.431694,-88.741829,-9.9892635,-61.030689,61.871666,-67.426918,-36.884399,-43.359455,64.85022
79746250,-38.377785,80.654488,-65.400375,-45.869411,-76.554672,-47.581142,-66.142128,-80.183891,-61.451389,-54.628223,-31.394915,17.698803,-73.179756,109.53733,-63.660107,76.987839,-66.646996,-3.7321563,-68.581749,-17.843288,-35.61932,-3.3312175,-63.264828,-159.3226,-81.392235,-51.68,-74.086494,5.0444632,-66.196388,-150.53094,-42.122921,78.889725
80057500,-36.940052,77.537682,-60.116272,-65.805199,-70.221695,-16.038822,-63.157021,-126.57398,-58.915718,-52.110359,-32.411034,3.3726225,-66.385139,-164.85216,-75.117645,-3.4392269,-74.148972,-7.258409,-72.431374,-130.74602,-37.702702,4.0677648,-69.384727,-127.81866,-65.658218,-74.662392,-70.359497,22.869503,-63.400764,-141.53244,-39.108868,86.362984
80368750,-36.606277,68.07341,-61.999752,-87.841606,-72.345596,-175.81909,-64.245621,-141.25679,-63.130455,-85.095215,-36.197468,-3.2076585,-72.97921,-163.44032,-69.585831,-22.291393,-65.921844,-109.19511,-69.568024,-131.24641,-38.553982,9.131856,-71.778854,-134.41273,-66.33979,-113.47914,-73.866829,19.152916,-65.110924,-92.581436,-36.327606,74.929008
80680000,-37.381687,54.941299,-65.434769,-46.731174,-72.337921,-97.005363,-67.302521,166.79962,-62.246429,-97.236786,-39.322174,26.7157,-77.439758,-151.97052,-73.024124,-71.280235,-64.159515,-113.60283,-60.62299,178.34764,-38.085644,18.078196,-71.362442,-129.65681,-65.262306,-173.15366,-68.020393,87.354332,-67.060394,-178.59607,-35.350395,55.813931
80991250,-37.946186,55.424679,-68.868179,-142.61124,-73.143753,-1.7231457,-60.826893,154.42822,-64.56443,-52.529186,-36.205956,55.08099,-62.484032,-128.40263,-67.148758,-0.64186341,-64.880051,-167.96904,-69.093361,-146.89241,-37.053383,20.474464,-58.496639,-162.01697,-63.096188,179.17793,-68.113152,-40.283791,-62.996292,164.68799,-36.978611,38.655575
81302500,-38.586132,55.179623,-63.99498,-103.28208,-77.914986,48.611332,-76.899712,-175.99699,-64.401436,-98.600906,-32.165051,57.000301,-62.869556,-171.61977,-62.387581,98.372856,-72.016998,96.872391,-58.443459,-171.97948,-36.165077,10.348883,-59.055275,171.35757,-63.396374,152.65196,-71.065887,71.633202,-58.178749,-171.27213,-39.128212,34.424011
81613750,-39.414841,53.861713,-61.234234,-86.568481,-65.793182,166.59552,-64.159157,79.226341,-66.795074,-132.35942,-29.649647,47.271755,-57.688019,176.66724,-65.198067,88.47126,-71.423248,132.23186,-60.491413,158.74586,-37.899151,6.4888735,-57.217712,-179.54305,-65.076698,119.31154,-66.589745,-172.77621,-59.410259,175.42064,-40.907639,40.619598
81925000,-38.318882,64.856171,-68.798027,-120.06469,-77.037773,112.48503,-64.552429,141.15932,-65.550751,-98.485275,-28.763563,34.641376,-60.163681,131.73645,-74.359947,-1.4722915,-67.803093,66.599197,-60.472961,152.33348,-39.056599,11.864119,-57.825741,156.37743,-62.15329,98.275192,-64.163063,58.353477,-56.986217,156.87682,-40.083717,45.413353
82236250,-36.863117,60.741848,-74.835434,-106.23872,-71.052422,61.077213,-67.11425,125.94332,-64.394531,-92.275177,-28.714365,26.244116,-62.290089,106.77889,-80.657852,-58.146118,-70.523422,147.35255,-59.349194,94.41217,-38.151123,13.51718,-57.217178,126.37835,-66.961151,-171.05074,-69.646416,-8.3156767,-54.301147,131.22539,-39.732086,48.303028
82547500,-36.606514,47.385166,-71.216385,-134.64282,-72.434738,115.54603,-65.661621,127.01563,-71.153038,-102.59303,-28.685385,22.164387,-64.655205,94.088028,-70.389755,77.528671,-68.971176,48.659271,-70.058266,16.582914,-38.419235,5.1086197,-54.696449,116.2316,-71.012733,85.172005,-69.673668,-6.4536271,-53.614662,109.46963,-39.115101,34.402142
82858750,-38.166523,35.01358,-67.957497,-109.21153,-66.605354,59.708408,-71.335655,164.81537,-84.567329,79.390312,-28.207758,19.01708,-81.877411,-177.52692,-76.185623,-162.77087,-73.976479,132.95087,-63.563255,-118.33009,-40.707844,-1.7895559,-55.78334,99.007408,-67.901039,170.66191,-66.422684,-0.55415434,-53.804214,87.811775,-40.116268,22.60161
83170000,-40.021702,38.879436,-68.425537,-113.34282,-72.523956,-0.068958402,-61.1264,102.92894,-67.150383,-78.425301,-27.687138,12.909527,-70.754486,-105.70388,-65.045563,85.057716,-74.639465,-40.917736,-68.38279,-119.9257,-42.180054,19.409178,-54.579659,40.340172,-67.031677,130.43771,-65.394836,93.995094,-56.810772,37.632099,-43.848141,21.431843
83481250,-42.402367,56.962788,-66.857956,-169.80826,-68.001839,164.33008,-66.78653,142.51491,-68.090164,-113.44122,-27.176031,5.2259569,-66.475296,-177.65678,-69.874092,35.563728,-64.333618,-8.0166721,-68.143135,149.71638,-41.588188,24.805405,-63.069836,17.063595,-67.314011,121.05209,-83.217201,32.999985,-61.471283,13.682629,-42.824135,42.049328
83792500,-39.501572,81.57843,-70.567741,-48.305073,-63.943737,90.013832,-64.929955,138.43964,-76.283752,-124.85258,-26.901161,-5.8802357,-69.006859,-153.64508,-60.288303,108.82951,-64.524818,78.491364,-67.916153,145.3788,-40.331547,35.267681,-86.049751,-163.39668,-65.587975,140.53497,-70.554474,123.37268,-62.258759,-80.359375,-41.586796,30.09083
84103750,-36.247173,73.394386,-70.96019,-74.51786,-80.599472,179.84238,-61.886017,131.32141,-73.05423,-91.320381,-27.563063,-19.078421,-67.397133,-172.09685,-66.987,107.95897,-66.482712,-17.907263,-63.030334,160.56401,-39.870022,33.971821,-62.187866,171.07645,-63.391678,109.10937,-71.900063,49.516975,-65.34565,-151.26106,-42.880112,9.0784149
84415000,-34.43821,56.128883,-66.679543,-87.396461,-74.251038,-75.742943,-61.290169,124.44711,-66.481438,-104.29233,-29.573229,-28.354029,-64.712639,176.18156,-73.950851,122.99573,-62.820663,-27.381794,-67.285049,-111.47828,-38.692688,31.646589,-56.775864,107.28149,-61.638126,78.928658,-64.227188,24.386909,-55.381237,129.02336,-51.743801,14.047582
84726250,-34.827614,44.45253,-79.087151,-113.85359,-65.843079,-6.8391695,-71.553017,64.290527,-66.953712,-85.207291,-31.475229,-24.656176,-66.885094,162.26782,-67.80658,-173.59702,-73.498695,-58.720715,-66.212624,-164.49747,-38.827023,26.354027,-58.840061,82.980965,-64.802216,47.820335,-74.794731,-88.551941,-61.092751,83.677513,-49.360603,92.381943
85037500,-35.364761,31.448771,-67.869995,-100.12667,-69.803925,-3.8214242,-67.766533,38.045696,-61.96999,-110.70891,-31.204531,-22.228891,-66.533409,130.0914,-69.45742,133.00436,-72.239655,-101.23056,-64.71563,162.21655,-39.068436,23.537365,-57.327614,70.232941,-65.579025,65.188164,-63.9109,106.97955,-57.537304,87.167923,-45.145828,92.34182
85348750,-36.435989,21.62487,-69.641266,-68.019119,-78.482201,-114.9446,-70.271683,-166.65565,-73.458984,-101.93499,-31.588934,-30.224348,-76.104553,100.67466,-68.920113,96.424599,-68.089684,-39.788589,-73.098312,177.96321,-40.345345,21.379246,-75.278763,87.501015,-74.633316,128.17239,-64.307152,90.0709,-65.101227,77.344589,-41.255554,96.833405
85660000,-37.476292,12.638375,-65.245506,-119.04509,-67.990135,-58.119911,-64.124069,150.05025,-64.753273,-149.03465,-33.823662,-37.423439,-58.291721,-125.5435,-63.331692,97.23687,-72.718887,29.016045,-65.048798,-102.70409,-41.235771,30.831778,-68.875137,127.57235,-77.226723,-96.179535,-75.472107,-156.78746,-71.696991,-174.90121,-38.421196,82.974358
85971250,-39.519417,9.2445841,-72.532959,-150.81252,-75.050285,-83.142586,-65.658409,114.49332,-65.007233,-137.88492,-36.058773,-29.380156,-64.243408,-117.8175,-64.614395,91.058952,-65.351196,-7.4221301,-59.213017,-139.44882,-39.925034,52.063919,-59.342529,113.19952,-66.925568,61.304344,-66.695961,98.484154,-57.360477,102.45941,-36.407356,67.085297
